time,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,AS,BC,BS,CC,CH,CL,CM,CS,DF,DG,GR,GT,HG,JC,MC,MN,MS,NL,NT,OC,PL,QR,QT,SL,SP,SR,TC,TL,TS,VZ,YN,ZS
2020-04-23,14,153,922.153553106769,605.886883305427,1432.09873332068,38.5568975106236,25.230841380178,60.2923477382717,32.4122353668624,43.136985561615894,4,14,22.3469401905334,15.060984650581,31.2223098260497,2.15389394376096,1.5446992571681397,2.85687561436647,1.92020380025785,2.35160390024019,0.9657562294438,0.69535997827178,1.2690377425916202,0.8613926036283491,1.05716332169479,MX,Mexico,MX-OAX,-58,-34,-57,-53,-46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,11,164,965.269283867533,633.973842219079,1494.26152705168,43.1157307607636,28.086958913651902,62.1627937310022,36.530701994382,49.022195874408595,1,15,24.6179662443621,16.710039864566,34.220449913814896,2.27102605382871,1.64905521398499,2.9981400877651803,2.0084972252919298,2.47661811444677,1.05681075667117,0.7905392752871471,1.32392771623891,0.946444324516635,1.16369694409576,MX,Mexico,MX-OAX,-60,-35,-59,-58,-42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,7,171,1024.80439377104,678.991693269814,1576.10970983715,59.5351099035054,45.0178510507345,81.84818278546709,53.3816063334927,64.41712920428199,0,15,27.008400222231998,18.454213177525002,37.349758678604395,2.3904339778699,1.7441733129590202,3.1293087647894597,2.1278003089402,2.59955142168638,1.4555017356681201,1.14548575994271,1.7733051852163202,1.3447435410984998,1.56036792375803,MX,Mexico,MX-OAX,-61,-34,-59,-58,-25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,15,186,1097.92325531142,724.925551984538,1690.0636151708,73.1188615403847,45.933858714724295,113.95390533365101,62.469278533786,82.54187340817141,1,16,29.522679491101798,20.3072882313537,40.6066150916163,2.5142792688697497,1.85307505382868,3.2568564130119504,2.25547715141661,2.72129706915708,1.7669019344583703,1.17135070593624,2.52209221554447,1.51276062879761,2.0104188789346202,MX,Mexico,MX-OAX,-65,-38,-63,-64,-25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,13,199,1143.4351068265,755.904646961357,1758.77263929399,45.5118515150792,30.9790949768192,68.7090241231872,38.8146929171623,50.19140432614,3,19,32.1644162288245,22.278397234433605,43.9918057500986,2.64173673772279,1.9711090030799299,3.3851906584823,2.3860838946373,2.85205629644979,1.0454510867350602,0.8263403629158441,1.2523914748524398,0.9713615363434341,1.12582414158877,MX,Mexico,MX-OAX,-56,-32,-56,-53,-43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,16,215,1204.69267830567,793.64111927685,1852.1960288586101,61.2575714791654,37.7364723154926,93.4233895646248,51.9909410791708,70.597859349366,0,19,34.9358532045,24.3728427445472,47.50375164148151,2.77143697567546,2.09444551011356,3.51194589138284,2.5270822719118198,3.00192700003409,1.34007489573234,0.8841018796009821,1.8011016563780702,1.1865570456351002,1.5161298540216002,MX,Mexico,MX-OAX,-55,-30,-55,-51,-45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,15,230,1249.86769701897,824.921399401633,1922.9905210155398,45.1750187133005,31.2802801247836,70.79449215692341,39.9548798282526,49.8138520100821,1,20,37.8379242261208,26.594816225785397,51.171064277247,2.9020710216208396,2.2219734812382796,3.66731263576558,2.65678839431204,3.1488718526929502,0.949332663881602,0.712538823073557,1.1940845605478998,0.8700154094695699,1.02471540233283,MX,Mexico,MX-OAX,-54,-26,-55,-49,-44,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,32,262,1306.82005767057,868.4291922429139,2000.06058821898,56.9523606516064,43.5077928412803,77.0700672034413,51.372212742186896,60.98167012793671,4,24,40.8760265793148,28.951094217564997,55.008027778447506,3.0381023531939397,2.3562779917795695,3.83696350120045,2.7965428968383597,3.2916409535604,1.15855188094295,1.00866506222914,1.31993965501216,1.1056959466033,1.2104227518168502,MX,Mexico,MX-OAX,-49,-18,-51,-47,-43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,22,284,1348.93244458961,893.1318249341499,2070.1992367672897,42.112386919036005,24.702632691236,70.1386485483155,34.0112296367754,48.7125610722276,1,25,44.051647922211195,31.440685270585103,59.01813190756129,3.1756213428963798,2.48959105302014,4.01010412911379,2.92485168517107,3.42450376132064,0.833371931316668,0.543917537023295,1.19556408862894,0.713322408439459,0.9551248256133191,MX,Mexico,MX-OAX,-61,-31,-60,-56,-50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,26,310,1424.02341686156,950.0516655929699,2171.9736255839603,75.090972271947,56.9198406588206,101.77438881666599,67.4995313421695,81.5409340705124,1,26,47.36904008702621,34.071371677529605,63.2000308159394,3.3173921648150198,2.6306864069444202,4.1818989083780895,3.0589881684393903,3.57360528994745,1.4818275127538503,1.13765837833746,1.77918255698509,1.37265577777877,1.61426216767638,MX,Mexico,MX-OAX,-58,-27,-56,-54,-25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,20,330,1516.9881665606301,1006.8317110023199,2311.65623631275,92.9647496990691,56.780045409345,139.68261072879,78.7429057914553,105.240995007619,2,28,50.8304744240272,36.84924434135289,67.5509067472923,3.46143433700102,2.77787266382331,4.3508759313529906,3.20091472544645,3.6986426077295094,1.8189230904884397,1.12776558847575,2.68322430113555,1.5406216232943202,2.08507907516566,MX,Mexico,MX-OAX,-63,-33,-61,-61,-21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,24,354,1568.33601475193,1041.57629230678,2390.23235860061,51.3478481913048,34.7445813044615,78.5761222878627,45.470968450585794,56.24924597153421,4,32,54.438334842318405,39.761374050994,72.0416137134073,3.60786041829123,2.9121297096411496,4.4907069661149,3.34574331039519,3.8506635051647597,0.9620067639450179,0.716663670903385,1.19352016934999,0.878000815579183,1.0379281452099498,MX,Mexico,MX-OAX,-52,-25,-53,-47,-41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,43,397,1624.33021102306,1081.7505949844501,2472.8122550878197,55.9941962711288,40.1743026776692,82.5798964872113,48.746371996976,61.26456932670771,3,35,58.1926607668042,42.799592446535,76.7015618612033,3.75432592448581,3.0382183955409996,4.659948147796,3.47953978761995,3.99815420202008,0.995864132417521,0.7619313332168721,1.2119238075412901,0.9259587795064549,1.06418382402066,MX,Mexico,MX-OAX,-53,-28,-55,-50,-45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,23,420,1685.56510762383,1126.51298748031,2563.40348504219,61.2348966007701,44.7623924958596,90.5912299543729,54.00795417572039,66.6329860405761,4,39,62.095130240185696,45.9481650755949,81.5307107026647,3.90246947338151,3.1485726290598195,4.8291488414615,3.6149277635273798,4.15540460768672,1.05384734757863,0.8338518055202809,1.2615272750225501,0.986128238942952,1.1171753455135802,MX,Mexico,MX-OAX,-53,-27,-53,-49,-43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,38,458,1745.1422747546899,1168.8778913442698,2648.83998145563,59.57716713085979,42.3649038639664,85.43649641343941,52.34891183117951,65.3689607652435,4,43,66.148989486586,49.248316685023205,86.564606028295,4.05385924640021,3.3001516094283394,5.03389532563028,3.75271660299321,4.30103490106566,1.007221130424,0.7719413983639001,1.20999502861047,0.9308679154588281,1.0819253000367,MX,Mexico,MX-OAX,-54,-28,-55,-51,-43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,46,504,1804.3906483419898,1211.3839350844198,2731.75310125812,59.2483735872995,42.5060437401498,82.9131198024813,52.0998378241055,65.2575162606186,5,48,70.35525634957379,52.6579033975775,91.7854673323312,4.20626686298789,3.40958671255427,5.22086130403614,3.8941864643762303,4.45375556403139,0.994321463387642,0.7289880388558281,1.2666392676904499,0.9059856378870841,1.09476992506279,MX,Mexico,MX-OAX,-55,-26,-56,-52,-38,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,39,543,1897.7530297202102,1274.98352885666,2862.21584141684,93.36238137821769,63.59959377223989,130.462740158728,82.78952963191541,104.040573899251,4,52,74.71634803321659,56.173135640072495,97.1119592373835,4.36109168364273,3.51523224249502,5.32649190505238,4.03701341244811,4.633180778485349,1.56931222287361,1.06485967022818,2.16943000169448,1.36524159988714,1.7533883325997701,MX,Mexico,MX-OAX,-54,-20,-52,-50,-18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,76,619,2063.7754015873898,1355.0968168232,3149.94303361437,166.022371867187,80.1132879665371,287.72719219752497,133.258291038854,195.15935218991402,2,54,79.2345732937316,59.856341024022896,102.609750643666,4.51822526051498,3.68320538395039,5.497791406281969,4.19297232301726,4.8218911252145995,2.76488012729525,1.28011501149237,4.80220383073573,2.13546603575621,3.30636101301581,MX,Mexico,MX-OAX,-53,-22,-52,-57,-9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,78,697,2128.4688976919897,1398.88226204569,3244.13596210096,64.6934961045915,43.785445222491894,94.19292848658691,57.0255156729665,70.7701279265019,4,58,83.909060703135,63.7107797185542,108.28682633502399,4.6744874094034,3.85443869453129,5.67707569135814,4.34524220635872,4.9614643635969005,1.00221606497534,0.7691027720469649,1.210006198425,0.9348786079239709,1.06706469105441,MX,Mexico,MX-OAX,-54,-29,-54,-49,-40,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,86,783,2195.80943781929,1446.1957753020802,3337.15099335099,67.3405401273076,47.313513256393,93.0150312500343,60.0413787251926,74.70827511370149,5,63,88.74047382475321,67.70290809878861,114.141286500077,4.83141312161825,3.99212838023439,5.85446016505365,4.49212890385886,5.12781445056127,0.953290506568121,0.7195284997071479,1.18407394292468,0.8755535692460319,1.0283663891096702,MX,Mexico,MX-OAX,-53,-28,-55,-49,-42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,64,847,2271.58319510858,1503.8281842967301,3436.40632206525,75.7737572892851,57.63240899464971,99.255328714256,68.2662070062533,82.064593168646,6,69,93.727771053284,71.8325199974232,120.169823467485,4.98729722853073,4.12961189863465,6.0285369674077,4.6438862502821205,5.27228061972263,1.00889767523404,0.7967136388885792,1.2120560037559,0.939156610322465,1.08020016635658,MX,Mexico,MX-OAX,-52,-26,-53,-48,-42,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,62,909,2363.71187014984,1575.2180711000399,3554.23778840149,92.128675041266,71.38988680330391,117.831466336248,84.16525985810141,99.19590497880692,6,75,98.8787049990472,76.1171751512663,126.378567636768,5.15093394576329,4.28465515384311,6.20874416928334,4.80634402323637,5.44286461680031,1.18486169736534,1.0364871890461702,1.3142668585485802,1.14166548762817,1.2337407818259098,MX,Mexico,MX-OAX,-52,-25,-53,-49,-42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,86,995,2468.09766458918,1650.7032853451,3696.7153778761103,104.38579443933901,75.4852142450627,142.477589474617,90.53048442619308,115.392160221486,8,83,104.19440621545401,80.5842343585202,132.750820578158,5.31570121640671,4.46705920725384,6.37225294139,4.96753726991068,5.61121543210649,1.31671355600802,1.05817705976397,1.69850202149019,1.21543867738123,1.40384693119964,MX,Mexico,MX-OAX,-51,-20,-50,-49,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,76,1071,2608.35420748,1733.45512535567,3913.6019897426795,140.256542890819,82.7518400105702,216.886611866565,114.527629405236,158.47320550792,3,86,109.684823400732,85.24222004406559,139.284376783438,5.490417185278059,4.657985685545451,6.5335562052801,5.12220413768357,5.78625209128352,1.72537140043861,1.1781417536768202,2.37288643265576,1.48505781758341,1.94026985349368,MX,Mexico,MX-OAX,-53,-20,-51,-50,-18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,52,1123,2790.2156265930894,1819.1689149683102,4201.90613739079,181.86141911308601,85.71378961263491,288.304147648111,142.856915009312,219.060724551516,7,93,115.355548791277,90.0727937466519,145.9795453069,5.670725390544651,4.83057370258626,6.69516852346185,5.30854732927191,5.962641992127451,2.14971317744964,1.2850869599449,3.38222261914371,1.7842208086590299,2.4964251391710897,MX,Mexico,MX-OAX,-59,-28,-57,-59,-17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,140,1263,2895.5441623728902,1896.12066466279,4343.3861779420295,105.32853577979999,76.95174969448121,141.480040551248,93.68404069368309,115.21363568641199,7,100,121.21405729307199,95.0893954268648,152.83706009833202,5.8585085017956695,5.016601680212879,6.85751479143152,5.479644973257621,6.141473303485941,1.17210767787262,1.0095881782713,1.36145636011855,1.1015130649979499,1.2392105849943,MX,Mexico,MX-OAX,-48,-20,-50,-46,-38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,79,1342,2998.08229447229,1975.39024191913,4472.58511741774,102.538132099402,79.26957725633909,129.19893947570299,92.17964686546541,111.06269221360701,11,111,127.26833061256,100.327870872854,159.858447563605,6.05427331948766,5.23847544598936,7.02138746527288,5.6757103160704006,6.33045050647154,1.05610733137612,0.826060938076417,1.27911011120475,0.977952816171242,1.13955826873044,MX,Mexico,MX-OAX,-51,-26,-51,-46,-41,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,110,1452,3085.9551081774,2031.52281729311,4597.98323544145,87.8728137051067,56.13257537398001,125.398118023715,77.1510335661538,98.24252801713291,5,116,133.525527479841,105.75493457081998,167.049435787377,6.25719686728062,5.42706369796542,7.19098822377263,5.8698703685453495,6.52617208191491,0.863408497184233,0.536107758746368,1.2898749688501399,0.732509320569825,0.9921815973588991,MX,Mexico,MX-OAX,-53,-34,-51,-44,-41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,71,1523,3181.01222866721,2098.5559161357396,4733.30905301894,95.05712048981371,67.0330988426319,135.325817577489,82.09338877253231,105.108399347855,3,119,140.005593920158,111.41818749727699,174.462133424988,6.48006644031736,5.66325292645713,7.4126976376107505,6.0915899395958695,6.75043684673903,0.9035596743005719,0.56412260858653,1.2980576615079098,0.7660381749247921,1.0142292614314399,MX,Mexico,MX-OAX,-55,-37,-53,-48,-43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,96,1619,3292.3441959661,2178.2608212633604,4888.71127896447,111.33196729889299,79.7049051276234,155.402225945525,96.8587592860343,122.074457085991,7,126,146.71946081682302,117.324494092596,182.109686076294,6.71386689666528,5.90630659531924,7.64755265130589,6.33354729000122,7.00111808982791,1.0394514799185601,0.741212913846317,1.37861753020026,0.92630757542616,1.14775082933208,MX,Mexico,MX-OAX,-57,-36,-53,-51,-37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,90,1709,3439.7555392449394,2280.87116841066,5095.61179157307,147.41134327883998,102.61034714729999,206.900512608599,127.26810815491301,162.514041849793,8,134,153.685413674357,123.48901586259701,190.102234429315,6.96595285753327,6.16452177000077,7.99254835302132,6.5913986481939,7.2740797904361,1.36158912476828,1.18368351159564,1.52100948448776,1.3017159514485401,1.43036114830412,MX,Mexico,MX-OAX,-59,-36,-54,-51,-18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,93,1802,3647.99552990471,2406.6445823722,5418.63656553132,208.23999065976503,125.77341396154101,323.02477395825,169.69719185058997,238.824842915323,14,148,160.918678484981,129.873780728511,198.47103375403,7.2332648106247905,6.384764865914001,8.36879932471453,6.8822029535904505,7.54802075892351,1.91164712988973,1.3597523538398302,2.58576726291221,1.67381632955948,2.13900908046257,MX,Mexico,MX-OAX,-62,-41,-56,-58,-17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,156,1958,3755.8667215963596,2479.59480647965,5575.96322730599,107.87119169165301,72.95022410744859,157.32666177467502,91.3285048556041,118.903192586766,11,159,168.434235142024,136.495336563825,207.166842919086,7.51555665704242,6.62155583531415,8.69580916505645,7.14538957412439,7.83225462185567,0.971333682140631,0.652667051209019,1.32424011108679,0.84665852866174,1.0948998610075,MX,Mexico,MX-OAX,-53,-35,-51,-47,-40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,100,2058,3874.3382519911206,2560.8472122584,5750.41433801695,118.47153039475701,81.2524057787472,174.45111071095502,100.985632061316,131.173737955226,8,167,176.24095094659302,143.344180126716,216.142786852201,7.8067158045694605,6.8488435628911795,8.97594393311454,7.425437809405,8.14730129485288,1.0119032805964001,0.712213378848593,1.3745158303752198,0.887399377954496,1.11573654970789,MX,Mexico,MX-OAX,-55,-37,-53,-49,-41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,73,2131,3972.9725453272,2618.2236005844898,5901.120663062429,98.63429333607651,57.3763883260959,150.70632504548,82.54664205226949,113.10168213641501,10,177,184.34403753267898,150.471722148022,225.42990746701,8.103086586085839,7.1275420213063,9.28712061480901,7.7390005363594,8.42877904234723,0.814414842809908,0.48582807963978497,1.25857024072992,0.685216954842111,0.942145297608458,MX,Mexico,MX-OAX,-55,-38,-54,-47,-41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,122,2253,4092.24381451437,2696.69120471497,6079.474491310971,119.27126918717698,78.46760413047829,178.353828248545,100.553513572719,132.962747301286,7,184,192.76097245492699,157.826778789629,235.03309858014302,8.41693492224841,7.355056641606519,9.60319111313337,8.05028287084945,8.76763717290401,0.963919673359746,0.6722792475827739,1.28174802644408,0.848522188591501,1.0729669120905099,MX,Mexico,MX-OAX,-56,-37,-54,-50,-41,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,122,2375,4198.530698762629,2761.84215371404,6245.01071187244,106.286884248255,65.1509489990723,165.53622056147302,87.7078266585914,119.88625675287099,13,197,201.498560108644,165.414044466722,245.110412363693,8.73758765371609,7.58726567709345,10.0773137835502,8.34779587236333,9.11167896682286,0.8572476461257769,0.549799608135057,1.2082072304611398,0.7311636417750709,0.9583547751929259,MX,Mexico,MX-OAX,-56,-33,-54,-49,-36,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,121,2496,4364.218453507609,2879.8280754264697,6474.66482140261,165.687754744987,117.985921712429,229.654109530164,146.07115657343098,182.189087304454,15,212,210.56283781294601,173.26218841355,255.597641349074,9.06427770430281,7.848143946827889,10.4872289853806,8.62056600225289,9.43463460193304,1.34418039626242,1.0569048228801299,1.5921537012971598,1.25061792841084,1.4353783586859399,MX,Mexico,MX-OAX,-56,-31,-52,-48,-14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,86,2582,4589.05021681611,3020.55299045039,6813.3202528527,224.831763308493,140.724915023921,338.655431450092,185.74656842935397,257.922661796063,15,227,219.960877150108,181.377914723596,266.406348038507,9.39803933716208,8.115726310045801,10.8087066894334,8.93381452522474,9.8347477925273,1.83842105620137,1.24139203348195,2.58327356242173,1.6024350340995,2.10038754515069,MX,Mexico,MX-OAX,-60,-36,-56,-56,-10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,178,2760,4708.70018206979,3093.0117467696996,6996.56910073333,119.64996525367701,72.45875631930691,183.248847880629,99.76263815209059,137.75792358649,12,239,229.69004571385398,189.76182416273602,277.607266752175,9.7291685637452,8.3839094391397,11.2009187136675,9.25402800733095,10.1716021999489,0.947682349331425,0.645703173805375,1.2572480464952,0.844888182052991,1.04032393480067,MX,Mexico,MX-OAX,-51,-30,-50,-44,-36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,129,2889,4824.54017943274,3155.97293308437,7177.45456022365,115.83999736295401,62.9611863146676,180.885459490324,94.15400920402041,133.526606135903,9,248,239.74923250231498,198.416642777135,289.217443334126,10.059186788461599,8.65481861439932,11.6101765819515,9.54882164285466,10.5041161641017,0.8770501531181211,0.5678115216567851,1.2294171485523302,0.761270511196136,0.984071800787953,MX,Mexico,MX-OAX,-53,-33,-52,-45,-39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,91,2980,4926.13957086132,3204.9663737063106,7346.839328570691,101.59939142857701,48.9934406219387,169.384768347038,79.47234024510541,118.46631834130501,5,253,250.12798976255402,207.319969408009,301.24155219533,10.378757260238801,8.90332663087367,12.0241088612033,9.857052395192868,10.8404363684965,0.7462304729436261,0.41472011600402503,1.1687574448123899,0.6147718660406689,0.8630229223570491,MX,Mexico,MX-OAX,-53,-34,-53,-44,-39,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,108,3088,5034.410417272729,3259.93293410425,7521.78378038019,108.27084641141501,54.9665603979404,174.944451809503,87.0844911834075,127.259541989177,12,265,260.834196144914,216.44278848545,313.705107979548,10.7062063823595,9.122819077441232,12.463555784217998,10.157094991822099,11.2097241375808,0.788415222420547,0.477447566407267,1.15848978533908,0.671856442959158,0.89548541414685,MX,Mexico,MX-OAX,-54,-35,-55,-47,-40,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
